품목,시도,시군구,k2,적정온도,경고임계,위험임계,결실개시년,경제수명년,현재재배면적_ha,현재단수_kg_ha,현재단가_원kg,시나리오,중심연도,생육기기온,편차,판정,저온요구도
대추,전북,임실군,임실,19.6,1.8,2.1,3,25,2.7,612.0,3572.0,ssp585,2038,21.11,1.51,경고,1162
대추,전북,임실군,임실,19.6,1.8,2.1,3,25,2.7,612.0,3572.0,ssp585,2048,21.87,2.27,위험,1064
대추,전북,임실군,임실,19.6,1.8,2.1,3,25,2.7,612.0,3572.0,ssp585,2058,22.69,3.09,위험,973
대추,전북,임실군,임실,19.6,1.8,2.1,3,25,2.7,612.0,3572.0,ssp585,2068,23.54,3.94,위험,843
대추,전북,임실군,임실,19.6,1.8,2.1,3,25,2.7,612.0,3572.0,ssp585,2078,24.35,4.75,위험,732
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,관측,2005,17.86,-1.74,적합,1535
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp245,2028,19.64,0.04,경고,1327
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp245,2038,20.13,0.53,경고,1271
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp245,2048,20.57,0.97,경고,1224
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp245,2058,21.0,1.4,경고,1182
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp245,2068,21.3,1.7,경고,1149
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp245,2078,21.66,2.06,주의,1097
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp585,2028,19.84,0.24,경고,1331
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp585,2038,20.5,0.9,경고,1244
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp585,2048,21.23,1.63,경고,1149
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp585,2058,22.01,2.41,위험,1059
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp585,2068,22.82,3.22,위험,937
대추,전북,진안군,진안,19.6,1.8,2.1,3,25,3.2,1281.0,19214.0,ssp585,2078,23.6,4.0,위험,834
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,관측,2005,19.36,-0.24,적합,1367
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp245,2028,21.22,1.62,경고,1174
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp245,2038,21.67,2.07,주의,1131
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp245,2048,22.09,2.49,위험,1086
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp245,2058,22.53,2.93,위험,1044
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp245,2068,22.84,3.24,위험,1010
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp245,2078,23.22,3.62,위험,965
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp585,2028,21.35,1.75,경고,1183
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp585,2038,22.01,2.41,위험,1102
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp585,2048,22.72,3.12,위험,1016
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp585,2058,23.53,3.93,위험,929
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp585,2068,24.39,4.79,위험,808
대추,경북,안동시,안동,19.6,1.8,2.1,3,25,17.8,858.0,12689.0,ssp585,2078,25.26,5.66,위험,703
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,관측,2005,19.93,0.33,경고,1111
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp245,2028,21.9,2.3,위험,921
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp245,2038,22.43,2.83,위험,870
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp245,2048,22.92,3.32,위험,825
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp245,2058,23.39,3.79,위험,785
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp245,2068,23.74,4.14,위험,752
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp245,2078,24.16,4.56,위험,700
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp585,2028,22.11,2.51,위험,894
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp585,2038,22.84,3.24,위험,813
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp585,2048,23.63,4.03,위험,719
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp585,2058,24.5,4.9,위험,634
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp585,2068,25.42,5.82,위험,538
대추,전남,담양군,담양,19.6,1.8,2.1,3,25,7.7,310.0,11977.0,ssp585,2078,26.3,6.7,위험,459
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,관측,2005,20.33,0.73,경고,1045
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp245,2028,21.95,2.35,위험,868
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp245,2038,22.38,2.78,위험,822
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp245,2048,22.78,3.18,위험,779
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp245,2058,23.16,3.56,위험,743
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp245,2068,23.44,3.84,위험,712
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp245,2078,23.78,4.18,위험,667
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp585,2028,22.11,2.51,위험,861
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp585,2038,22.7,3.1,위험,786
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp585,2048,23.35,3.75,위험,701
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp585,2058,24.07,4.47,위험,628
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp585,2068,24.83,5.23,위험,545
대추,전북,김제시,김제,19.6,1.8,2.1,3,25,5.4,44.0,13317.0,ssp585,2078,25.59,5.99,위험,475
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,관측,2005,20.17,0.57,경고,1090
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp245,2028,22.31,2.71,위험,891
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp245,2038,22.87,3.27,위험,838
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp245,2048,23.4,3.8,위험,789
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp245,2058,23.92,4.32,위험,747
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp245,2068,24.31,4.71,위험,712
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp245,2078,24.77,5.17,위험,657
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp585,2028,22.49,2.89,위험,869
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp585,2038,23.29,3.69,위험,784
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp585,2048,24.15,4.55,위험,685
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp585,2058,25.1,5.5,위험,601
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp585,2068,26.08,6.48,위험,504
대추,전남,화순군,화순,19.6,1.8,2.1,3,25,2.4,471.0,17495.0,ssp585,2078,27.02,7.42,위험,421
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,관측,2005,20.56,0.96,경고,970
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp245,2028,22.64,3.04,위험,789
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp245,2038,23.23,3.63,위험,742
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp245,2048,23.76,4.16,위험,698
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp245,2058,24.26,4.66,위험,659
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp245,2068,24.65,5.05,위험,631
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp245,2078,25.07,5.47,위험,599
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp585,2028,22.85,3.25,위험,799
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp585,2038,23.64,4.04,위험,719
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp585,2048,24.5,4.9,위험,633
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp585,2058,25.45,5.85,위험,574
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp585,2068,26.41,6.81,위험,487
대추,경남,고성군,고성,19.6,1.8,2.1,3,25,1.5,11.0,7650.0,ssp585,2078,27.33,7.73,위험,415
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,관측,2005,18.74,-0.86,적합,1473
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp245,2028,20.49,0.89,경고,1263
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp245,2038,20.96,1.36,경고,1208
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp245,2048,21.41,1.81,주의,1162
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp245,2058,21.84,2.24,위험,1121
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp245,2068,22.15,2.55,위험,1089
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp245,2078,22.5,2.9,위험,1038
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp585,2028,20.72,1.12,경고,1255
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp585,2038,21.37,1.77,경고,1169
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp585,2048,22.09,2.49,위험,1078
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp585,2058,22.9,3.3,위험,989
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp585,2068,23.72,4.12,위험,871
대추,전북,무주군,무주,19.6,1.8,2.1,3,25,11.7,485.0,9943.0,ssp585,2078,24.54,4.94,위험,773
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,관측,2005,19.36,-0.24,적합,1034
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp245,2028,21.33,1.73,경고,832
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp245,2038,21.85,2.25,위험,777
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp245,2048,22.33,2.73,위험,729
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp245,2058,22.79,3.19,위험,688
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp245,2068,23.14,3.54,위험,655
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp245,2078,23.56,3.96,위험,618
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp585,2028,21.49,1.89,주의,828
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp585,2038,22.22,2.62,위험,740
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp585,2048,23.0,3.4,위험,646
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp585,2058,23.87,4.27,위험,583
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp585,2068,24.8,5.2,위험,480
대추,충남,보령시,보령,19.6,1.8,2.1,3,25,5.4,474.0,18089.0,ssp585,2078,25.72,6.12,위험,397
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,관측,2005,20.03,0.43,경고,1356
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp245,2028,21.81,2.21,위험,1183
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp245,2038,22.3,2.7,위험,1139
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp245,2048,22.76,3.16,위험,1097
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp245,2058,23.18,3.58,위험,1063
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp245,2068,23.51,3.91,위험,1035
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp245,2078,23.86,4.26,위험,991
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp585,2028,22.03,2.43,위험,1186
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp585,2038,22.69,3.09,위험,1113
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp585,2048,23.43,3.83,위험,1033
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp585,2058,24.24,4.64,위험,957
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp585,2068,25.07,5.47,위험,848
대추,경북,성주군,성주,19.6,1.8,2.1,3,25,1.5,2227.0,9409.0,ssp585,2078,25.89,6.29,위험,757
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,관측,2005,20.37,0.77,경고,945
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp245,2028,22.23,2.63,위험,774
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp245,2038,22.72,3.12,위험,729
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp245,2048,23.17,3.57,위험,685
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp245,2058,23.59,3.99,위험,647
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp245,2068,23.93,4.33,위험,617
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp245,2078,24.31,4.71,위험,585
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp585,2028,22.39,2.79,위험,766
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp585,2038,23.08,3.48,위험,690
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp585,2048,23.79,4.19,위험,605
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp585,2058,24.6,5.0,위험,548
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp585,2068,25.46,5.86,위험,461
대추,전남,함평군,함평,19.6,1.8,2.1,3,25,7.1,400.0,14289.0,ssp585,2078,26.29,6.69,위험,386
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,관측,2005,19.36,-0.24,적합,828
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp245,2028,21.32,1.72,경고,607
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp245,2038,21.85,2.25,위험,564
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp245,2048,22.28,2.68,위험,528
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp245,2058,22.8,3.2,위험,490
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp245,2068,23.13,3.53,위험,470
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp245,2078,23.54,3.94,위험,433
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp585,2028,21.38,1.78,경고,654
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp585,2038,22.12,2.52,위험,573
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp585,2048,22.92,3.32,위험,499
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp585,2058,23.83,4.23,위험,423
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp585,2068,24.8,5.2,위험,321
대추,강원,삼척시,삼척,19.6,1.8,2.1,3,25,2.0,215.0,10537.0,ssp585,2078,25.73,6.13,위험,240
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,관측,2005,20.33,0.73,경고,1232
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp245,2028,22.17,2.57,위험,1060
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp245,2038,22.66,3.06,위험,1017
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp245,2048,23.13,3.53,위험,976
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp245,2058,23.57,3.97,위험,941
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp245,2068,23.89,4.29,위험,912
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp245,2078,24.27,4.67,위험,868
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp585,2028,22.36,2.76,위험,1060
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp585,2038,23.03,3.43,위험,986
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp585,2048,23.77,4.17,위험,909
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp585,2058,24.59,4.99,위험,832
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp585,2068,25.46,5.86,위험,723
대추,경북,칠곡군,칠곡,19.6,1.8,2.1,3,25,6.3,769.0,8265.0,ssp585,2078,26.31,6.71,위험,631
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,관측,2005,20.13,0.53,경고,1144
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp245,2028,21.82,2.22,위험,963
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp245,2038,22.28,2.68,위험,914
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp245,2048,22.7,3.1,위험,871
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp245,2058,23.1,3.5,위험,834
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp245,2068,23.39,3.79,위험,803
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp245,2078,23.75,4.15,위험,754
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp585,2028,22.02,2.42,위험,955
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp585,2038,22.64,3.04,위험,876
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp585,2048,23.32,3.72,위험,789
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp585,2058,24.06,4.46,위험,710
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp585,2068,24.86,5.26,위험,602
대추,전북,익산시,익산,19.6,1.8,2.1,3,25,5.2,470.0,13601.0,ssp585,2078,25.65,6.05,위험,530
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,관측,2005,19.41,-0.19,적합,1180
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp245,2028,21.0,1.4,경고,1011
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp245,2038,21.42,1.82,주의,965
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp245,2048,21.81,2.21,위험,924
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp245,2058,22.18,2.58,위험,892
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp245,2068,22.46,2.86,위험,863
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp245,2078,22.8,3.2,위험,819
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp585,2028,21.14,1.54,경고,1014
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp585,2038,21.72,2.12,위험,940
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp585,2048,22.35,2.75,위험,860
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp585,2058,23.05,3.45,위험,790
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp585,2068,23.8,4.2,위험,685
대추,충남,서천군,서천,19.6,1.8,2.1,3,25,1.7,724.0,13796.0,ssp585,2078,24.54,4.94,위험,600
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,관측,2005,18.5,-1.1,적합,1421
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp245,2028,20.07,0.47,경고,1215
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp245,2038,20.5,0.9,경고,1166
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp245,2048,20.89,1.29,경고,1117
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp245,2058,21.25,1.65,경고,1080
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp245,2068,21.52,1.92,주의,1048
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp245,2078,21.88,2.28,위험,998
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp585,2028,20.21,0.61,경고,1194
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp585,2038,20.83,1.23,경고,1116
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp585,2048,21.44,1.84,주의,1028
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp585,2058,22.18,2.58,위험,944
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp585,2068,22.98,3.38,위험,823
대추,인천,강화군,강화,19.6,1.8,2.1,3,25,2.2,230.0,17598.0,ssp585,2078,23.77,4.17,위험,722
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,관측,2005,19.94,0.34,경고,1108
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp245,2028,22.29,2.69,위험,920
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp245,2038,22.93,3.33,위험,874
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp245,2048,23.5,3.9,위험,827
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp245,2058,24.08,4.48,위험,788
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp245,2068,24.49,4.89,위험,762
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp245,2078,24.96,5.36,위험,718
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp585,2028,22.43,2.83,위험,953
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp585,2038,23.32,3.72,위험,873
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp585,2048,24.3,4.7,위험,787
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp585,2058,25.35,5.75,위험,701
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp585,2068,26.44,6.84,위험,597
대추,경북,경주시,경주,19.6,1.8,2.1,3,25,11.8,3018.0,8712.0,ssp585,2078,27.47,7.87,위험,520
대추,경남,양산시,양산,19.6,1.8,2.1,3,25,2.6,1177.0,14467.0,관측,2005,21.23,1.63,경고,811
대추,경남,양산시,양산,19.6,1.8,2.1,3,25,2.6,1177.0,14467.0,ssp245,2028,23.65,4.05,위험,615
대추,경남,양산시,양산,19.6,1.8,2.1,3,25,2.6,1177.0,14467.0,ssp245,2038,24.34,4.74,위험,578
대추,경남,양산시,양산,19.6,1.8,2.1,3,25,2.6,1177.0,14467.0,ssp245,2048,24.88,5.28,위험,543
대추,경남,양산시,양산,19.6,1.8,2.1,3,25,2.6,1177.0,14467.0,ssp245,2058,25.5,5.9,위험,509
